There were 370 tornadoes reported in the United States in May , of which 322 were confirmed .	simple
Both non-financial and financial capital accumulation is usually needed for economic growth , since additional production usually requires additional funds to enlarge the scale of production .	complex
He followed her movements like an eagle .	simple
He has done more than anyone else .	simple
Unlike previous display protocols , X was specifically designed to be used over network connections rather than on a display near the computer .	simple
Pesticides are used to kill pests , but many are bad for human health .	simple
Silk clothes can be expensive .	simple
Although dissimilar in overall appearance , gophers have been united with kangaroo rats into a common superfamily for a considerable time .	complex
For increased efficiency the sectors should be serviced in order of proximity to the current head position , not the order received .	complex
Hurling is a stick and ball game played by teams of 15 on a rectangular grass pitch with H-shaped goals at each end .	complex
The accipitrine hawks generally hunt birds as their primary prey .	complex
She is very attractive for a middle - aged woman .	simple
The main rooftop mast supports two FM master antennas , and a top-mounted television antenna previously used by WBPX .	simple
The plane was as small as a car .	simple
He is the only member of the Seven Lucky Gods credited with the ability to revive the dead .	simple
In 1979 the government gave money to protect the site as a tourist area , because of its historical importance .	simple
Oll , who was married , fell into severe depressions after he divorced .	simple
English has developed over the course of more than 1,400 years .	simple
This , the child of the contradanza , was also danced in lines or squares .	simple
Those who advocate it are concerned with the later phases of product lifecycle and the comprehensive outcome of the whole production process .	complex
John knew they were bad people .	simple
Gameplay revolves around the player purchasing food , cat toys , and furniture to attract a variety of cats to their home .	simple
