1404	youthful	I wore a black dress to match the event.( No Image provided)
1409	mature	This guy always wears a wig when he runs the race and talks a mile a minute when he's not racing.
1410	youthful	The kids did some fun learning activities.
1411	mature	The  future college graduate was pleased to have her family in attendance.
1412	mature	The audiance loved them and they have a standing ovation
1420	youthful	My grandma goes on ocean trips all the time.
1422	mature	Others were meant to be funny.
1424	youthful	Then, he slept in the arms of his mommy.
1425	youthful	I'm glad I walked by the history.
1431	mature	Did Rocky join us for dinner?
1432	mature	I have been looking forward to this concert all year.
1437	mature	These men did a great job of dancing.
1440	youthful	The people were inviting, and offered shade when my skin started to warm.
1442	youthful	Now chop some onion into little pieces, as this will add flavor to the dish.
1444	youthful	They also brought out sweets with the wine.
1445	mature	The beaching is a refreshing landscape
1447	youthful	My friend is having a party this week.
1448	youthful	Once you have your cheese grated , add the rest of the ingredients to a pan and sauce. once browned add cheese.
1449	youthful	Me however, I am Dr. Johnson, a graduate of medical school!
1450	youthful	This picture is blank.
1452	mature	I spent time surfing.
1453	mature	The toy decides to take a journey via a brick road beside a field he was lost in.
1455	youthful	We started with these nice special guests.
1457	youthful	Her family was there to watch and take photos.
1460	youthful	A man gropes his girlfriends fake breasts while she stands behind a opera viking picture.
1462	mature	Let's give Mandy a big hand.
1466	mature	And seemed to get further away every minute.
1467	youthful	The female found these particular hills hard.
1470	youthful	We had a good time and shared some laughs.
1471	mature	Myrtle was a "cat" person.
1473	mature	the sisters were ready to celebrate the birthday
1474	youthful	This singer is ready to sing.
1475	youthful	They're confused because they're watching a guy I put inside a jello shot.
1476	youthful	I spent my time eating there
1477	mature	The next thing I knew, there was a child and a man who wanted to throw the football.
1478	mature	This organization deserved a picnic but it got too hot so we set down a flag and left.
1479	mature	When it was completely dark, the colors were absolutely beautiful against the black backdrop.
1481	mature	He's all set and waited for the people to arrive.
1482	mature	We entered to see what else they had to offer and found an interesting plate that could have been fashioned in Africa.
1486	mature	When the water was calm, then enjoying the view of the lovely blue waves was easy.
1489	mature	The story had a great location with an inviting entrance.
1492	youthful	One woman was so impressed with the decor for the meeting that she exclaimed "wow!" as we waited for it to start.
1493	mature	I wanted to be supportive to my son and appear happy
1494	mature	They made sure their instruments were all ready to go.
1497	youthful	this is the family reunion
1499	mature	Our music director dressed up like it was Saint Patrick's Day.
1500	mature	I love freshly fallen snow in the woods.
1503	youthful	Image is no longer available
1508	youthful	My brother is spending time with the animals in the pool.
1509	youthful	My dog enjoyed the day out doors as well.
1514	youthful	The runners ran down the river stream until it was no longer packed.
1515	youthful	There was a beautiful sculpted painting in the wall.
1516	youthful	They finally decided on a location to take their cruise.
1518	youthful	There was weird vegan food.
1521	youthful	Some of these mementos touched my heart.
1527	mature	The reunion brought generations of students together for the first time in years.
1528	mature	Gramma kept Sally safe as she saw the ocean, walked the deck, and saw the big barge that she was glad was not a wreck!
1531	youthful	The concert was going great!
1532	youthful	But the green team was getting tired.
1534	mature	This is my grandfather (seated) with his brother and sister.
1535	youthful	They had a stricter school.
1536	youthful	The male loved to laugh.
1538	youthful	The parade looks like it is from another country.
1540	mature	We started at this location and walked the baseball facility.
1542	mature	The son gave his mom a nice surprise.
1546	mature	It was funny that my friend stuck her tongue in my drink and I didn't know it until I saw the photo later!
1548	mature	The best part of the trip is inflation of the balloons at the location.
1550	youthful	IT IS A LIGHT
1553	mature	The men are gathered discussing serious business.
1554	mature	Not wanting to press his luck, he visits his grandparent's bedroom to share his artwork with them.
1556	youthful	The ferris wheel is my favorite ride.
1557	mature	The class enjoyed having a vistor from an actual software company come and marvel at their ingenious designs and  talk about the concepts that would bring images to life in the future.
1562	youthful	Some friends got together for food and drinks.
1564	mature	This one looked like dwarfs.
1567	youthful	The speakers were shown on the screen.
1568	mature	Milk chocolate, dark chocolate, white chocolate, I love it all.
1570	youthful	We then were lead through a more recent attachment to the city, dotted with pop-culture references and personas, including the great Elvis Presley.
1575	youthful	My family was super excited to see the northern lights, which some people said were phantom.
1577	youthful	A true devastating weight crushed the loved ones of the victims once they heard.
1582	mature	I have so much fun with him.
1583	youthful	Now they will eat plenty of food.
1585	youthful	She sweetly blew out her cake candles.
1588	mature	Gemma told Dan about the sex change operation.
1589	mature	Jan and David went to the fair.
